season,game_id,date,away_team,home_team,actual_away,actual_home,actual_total,actual_home_margin,proj_away,proj_home,proj_total,proj_home_margin,proj_home_winprob,ml_pick,ml_actual
2024-25,0022400582,2025-01-17,Memphis Grizzlies,San Antonio Spurs,140,112,252,-28,117.2,119.4,236.6,-0.3,0.489,False,False
2024-25,0022400579,2025-01-17,Denver Nuggets,Miami Heat,133,113,246,-20,116.4,114.3,230.7,1.5,0.5487,True,False
2024-25,0022400584,2025-01-17,Charlotte Hornets,Chicago Bulls,125,123,248,-2,110.3,116.9,227.2,6.3,0.7011,True,False
2024-25,0022400583,2025-01-17,Oklahoma City Thunder,Dallas Mavericks,98,106,204,8,117.3,120.4,237.7,-3.3,0.3931,False,True
2024-25,0022400581,2025-01-17,Utah Jazz,New Orleans Pelicans,123,136,259,13,110.0,112.6,222.6,2.9,0.5958,True,True
2024-25,0022400577,2025-01-17,Orlando Magic,Boston Celtics,94,121,215,27,108.6,118.1,226.8,7.3,0.7291,True,True
2024-25,0022400585,2025-01-17,Brooklyn Nets,Los Angeles Lakers,101,102,203,1,107.8,114.2,222.0,6.8,0.7152,True,True
2024-25,0022400578,2025-01-17,Minnesota Timberwolves,New York Knicks,116,99,215,-17,112.8,117.7,230.4,2.6,0.5856,True,False
2024-25,0022400580,2025-01-17,Toronto Raptors,Milwaukee Bucks,112,130,242,18,112.2,118.1,230.3,5.9,0.6879,True,True
2024-25,0022400589,2025-01-18,Washington Wizards,Golden State Warriors,114,122,236,8,110.9,116.2,227.1,9.9,0.796,True,True
2024-25,0022400587,2025-01-18,Atlanta Hawks,Boston Celtics,119,115,234,-4,115.4,120.0,235.4,7.7,0.7401,True,False
2024-25,0022400591,2025-01-18,Houston Rockets,Portland Trail Blazers,125,103,228,-22,113.8,115.9,229.7,-0.3,0.4905,False,False
2024-25,0022400590,2025-01-18,Cleveland Cavaliers,Minnesota Timberwolves,124,117,241,-7,118.4,117.9,236.3,1.1,0.5354,True,False
2024-25,0022400588,2025-01-18,Philadelphia 76ers,Indiana Pacers,102,115,217,13,111.9,115.9,227.7,6.8,0.714,True,True
2024-25,0022400586,2025-01-18,Phoenix Suns,Detroit Pistons,125,121,246,-4,114.2,115.1,229.3,5.3,0.6705,True,False
2024-25,0022400592,2025-01-19,San Antonio Spurs,Miami Heat,107,128,235,21,112.9,113.5,226.4,4.4,0.6443,True,True
2024-25,0022400597,2025-01-19,Chicago Bulls,Portland Trail Blazers,102,113,215,11,115.4,116.6,232.0,2.5,0.5827,True,True
2024-25,0022400595,2025-01-19,Brooklyn Nets,Oklahoma City Thunder,101,127,228,26,112.1,118.2,230.3,12.0,0.8404,True,True
2024-25,0022400593,2025-01-19,Denver Nuggets,Orlando Magic,113,100,213,-13,117.2,111.9,229.2,1.2,0.5398,True,False
2024-25,0022400594,2025-01-19,Philadelphia 76ers,Milwaukee Bucks,109,123,232,14,111.6,115.2,226.9,6.9,0.7178,True,True
2024-25,0022400596,2025-01-19,Los Angeles Lakers,LA Clippers,102,116,218,14,114.4,115.3,229.8,4.7,0.6513,True,True
2024-25,0022400598,2025-01-19,Washington Wizards,Sacramento Kings,100,123,223,23,109.0,117.0,225.9,8.8,0.7673,True,True
2024-25,0022400611,2025-01-20,Chicago Bulls,LA Clippers,112,99,211,-13,116.4,117.9,234.3,5.9,0.6893,True,False
2024-25,0022400603,2025-01-20,Phoenix Suns,Cleveland Cavaliers,92,118,210,26,114.5,118.9,233.4,8.5,0.7604,True,True
2024-25,0022400601,2025-01-20,Minnesota Timberwolves,Memphis Grizzlies,106,108,214,2,116.5,121.2,237.7,2.9,0.5944,True,True
2024-25,0022400604,2025-01-20,Boston Celtics,Golden State Warriors,125,85,210,-40,116.1,116.3,232.4,0.2,0.507,True,False
2024-25,0022400600,2025-01-20,Detroit Pistons,Houston Rockets,107,96,203,-11,115.4,117.7,233.2,4.1,0.6345,True,False
2024-25,0022400602,2025-01-20,Atlanta Hawks,New York Knicks,110,119,229,9,114.7,119.3,234.0,5.3,0.6705,True,True
2024-25,0022400599,2025-01-20,Dallas Mavericks,Charlotte Hornets,105,110,215,5,112.2,111.3,223.5,-0.5,0.4845,False,True
2024-25,0022400605,2025-01-20,Utah Jazz,New Orleans Pelicans,119,123,242,4,110.0,112.6,222.6,2.9,0.5958,True,True
2024-25,0022400606,2025-01-21,New York Knicks,Brooklyn Nets,99,95,194,-4,112.2,110.6,222.8,-2.1,0.431,False,False
2024-25,0022400607,2025-01-21,Portland Trail Blazers,Miami Heat,116,107,223,-9,111.1,114.2,225.3,4.4,0.6429,True,False
2024-25,0022400609,2025-01-21,Philadelphia 76ers,Denver Nuggets,109,144,253,35,111.1,117.9,229.0,7.5,0.7352,True,True
2024-25,0022400608,2025-01-21,Orlando Magic,Toronto Raptors,93,109,202,16,109.5,114.7,224.2,1.3,0.5428,True,True
2024-25,0022400610,2025-01-21,Washington Wizards,Los Angeles Lakers,88,111,199,23,109.2,116.1,225.3,9.0,0.7741,True,True
2024-25,0022400616,2025-01-22,Charlotte Hornets,Memphis Grizzlies,120,132,252,12,111.2,119.3,230.6,9.1,0.7764,True,True
2024-25,0022400614,2025-01-22,Minnesota Timberwolves,Dallas Mavericks,115,114,229,-1,113.5,117.0,230.5,0.2,0.507,True,False
2024-25,0022400612,2025-01-22,Detroit Pistons,Atlanta Hawks,114,104,218,-10,116.1,119.5,235.7,1.6,0.5517,True,False
2024-25,0022400613,2025-01-22,Phoenix Suns,Brooklyn Nets,108,84,192,-24,111.0,109.3,220.3,1.1,0.5354,True,False
2024-25,0022400619,2025-01-22,Golden State Warriors,Sacramento Kings,117,123,240,6,112.6,118.3,231.0,1.8,0.5606,True,True
2024-25,0022400618,2025-01-22,Utah Jazz,Oklahoma City Thunder,114,123,237,9,115.7,119.0,234.6,12.8,0.8571,True,True
2024-25,0022400615,2025-01-22,Cleveland Cavaliers,Houston Rockets,108,109,217,1,119.3,118.0,237.3,0.9,0.5309,True,True
2024-25,0022400620,2025-01-22,Boston Celtics,LA Clippers,117,113,230,-4,116.1,115.7,231.8,1.0,0.5324,True,False
2024-25,0022400625,2025-01-23,Dallas Mavericks,Oklahoma City Thunder,121,115,236,-6,117.4,120.3,237.7,9.3,0.7797,True,False
2024-25,0022400628,2025-01-23,Chicago Bulls,Golden State Warriors,106,131,237,25,116.4,118.5,234.9,5.2,0.6664,True,True
2024-25,0022400626,2025-01-23,Sacramento Kings,Denver Nuggets,123,132,255,9,114.5,119.2,233.6,4.4,0.6443,True,True
2024-25,0022400623,2025-01-23,Toronto Raptors,Atlanta Hawks,122,119,241,-3,113.3,119.3,232.6,4.3,0.6401,True,False
2024-25,0022400629,2025-01-23,Boston Celtics,Los Angeles Lakers,96,117,213,21,114.4,116.2,230.6,-0.7,0.4771,False,True
2024-25,0022400624,2025-01-23,Miami Heat,Milwaukee Bucks,96,125,221,29,111.9,116.7,228.6,3.9,0.6274,True,True
2024-25,0022400622,2025-01-23,Portland Trail Blazers,Orlando Magic,101,79,180,-22,111.9,111.8,223.7,4.1,0.6345,True,False
2024-25,0022400983,2025-01-23,Washington Wizards,LA Clippers,93,110,203,17,111.0,115.6,226.6,10.7,0.8136,True,True
2024-25,0022400630,2025-01-24,Portland Trail Blazers,Charlotte Hornets,102,97,199,-5,110.3,111.5,221.7,0.2,0.5055,True,False
2024-25,0022400631,2025-01-24,Cleveland Cavaliers,Philadelphia 76ers,129,132,261,3,116.0,115.2,231.2,-4.0,0.3702,False,True
2024-25,0022400632,2025-01-24,New Orleans Pelicans,Memphis Grizzlies,126,139,265,13,113.9,118.9,232.8,9.3,0.7808,True,True
2024-25,0022400646,2025-01-25,Milwaukee Bucks,LA Clippers,117,127,244,10,115.4,116.6,232.1,4.1,0.6345,True,True
2024-25,0022400645,2025-01-25,Washington Wizards,Phoenix Suns,109,119,228,10,107.7,115.9,223.6,7.1,0.7241,True,True
2024-25,0022400635,2025-01-25,Boston Celtics,Dallas Mavericks,122,107,229,-15,115.0,116.5,231.5,-1.8,0.4399,False,False
2024-25,0022400642,2025-01-25,Philadelphia 76ers,Chicago Bulls,109,97,206,-12,112.9,116.2,229.0,5.1,0.665,True,False
2024-25,0022400640,2025-01-25,Houston Rockets,Cleveland Cavaliers,135,131,266,-4,115.0,122.3,237.3,5.1,0.6637,True,False
2024-25,0022400637,2025-01-25,New Orleans Pelicans,Charlotte Hornets,92,123,215,31,109.6,109.5,219.1,3.2,0.6045,True,True
2024-25,0022400643,2025-01-25,Utah Jazz,Memphis Grizzlies,103,125,228,22,114.8,119.3,234.2,9.2,0.7786,True,True
2024-25,0022400639,2025-01-25,Toronto Raptors,Atlanta Hawks,117,94,211,-23,113.3,119.3,232.6,4.3,0.6401,True,False
2024-25,0022400641,2025-01-25,Sacramento Kings,New York Knicks,120,143,263,23,113.4,116.5,229.9,4.5,0.6471,True,True
2024-25,0022400644,2025-01-25,Los Angeles Lakers,Golden State Warriors,118,108,226,-10,114.5,115.9,230.4,3.9,0.6274,True,False
2024-25,0022400636,2025-01-25,Miami Heat,Brooklyn Nets,106,97,203,-9,109.0,110.8,219.8,-0.5,0.4845,False,False
2024-25,0022400638,2025-01-25,Detroit Pistons,Orlando Magic,113,121,234,8,114.4,112.7,227.2,2.0,0.565,True,True
2024-25,0022400634,2025-01-25,Denver Nuggets,Minnesota Timberwolves,104,133,237,29,117.4,116.8,234.2,3.5,0.6146,True,True
2024-25,0022400647,2025-01-26,Oklahoma City Thunder,Portland Trail Blazers,118,108,226,-10,117.5,118.4,235.9,-3.9,0.3731,False,False
2024-25,0022400654,2025-01-27,New Orleans Pelicans,Toronto Raptors,104,113,217,9,111.8,112.5,224.3,5.4,0.6745,True,True
2024-25,0022400650,2025-01-27,Houston Rockets,Boston Celtics,114,112,226,-2,113.6,119.2,232.7,5.2,0.6664,True,False
2024-25,0022400658,2025-01-27,Milwaukee Bucks,Utah Jazz,125,110,235,-15,112.9,115.7,228.6,-2.2,0.4266,False,False
2024-25,0022400648,2025-01-27,Los Angeles Lakers,Charlotte Hornets,112,107,219,-5,112.0,110.8,222.8,-1.6,0.4473,False,False
2024-25,0022400655,2025-01-27,Denver Nuggets,Chicago Bulls,121,129,250,8,119.1,118.5,237.6,0.6,0.5189,True,True
2024-25,0022400657,2025-01-27,Washington Wizards,Dallas Mavericks,108,130,238,22,109.8,116.3,226.1,7.9,0.745,True,True
2024-25,0022400659,2025-01-27,LA Clippers,Phoenix Suns,109,111,220,2,110.8,117.3,228.0,-0.6,0.4816,False,True
2024-25,0022400653,2025-01-27,Memphis Grizzlies,New York Knicks,106,143,249,37,117.0,120.3,237.3,2.7,0.59,True,True
2024-25,0022400651,2025-01-27,Sacramento Kings,Brooklyn Nets,110,96,206,-14,112.1,110.5,222.6,-0.6,0.4816,False,False
2024-25,0022400656,2025-01-27,Atlanta Hawks,Minnesota Timberwolves,92,100,192,8,115.9,118.5,234.4,5.7,0.6826,True,True
2024-25,0022400649,2025-01-27,Detroit Pistons,Cleveland Cavaliers,91,110,201,19,115.6,122.1,237.7,6.2,0.6972,True,True
2024-25,0022400652,2025-01-27,Orlando Magic,Miami Heat,119,125,244,6,108.2,114.3,222.5,3.3,0.6074,True,True
2024-25,0022400662,2025-01-28,Milwaukee Bucks,Portland Trail Blazers,112,125,237,13,114.5,115.4,229.9,0.7,0.5234,True,True
2024-25,0022400661,2025-01-28,Utah Jazz,Golden State Warriors,103,114,217,11,113.0,115.1,228.1,8.6,0.7627,True,True
2024-25,0022400660,2025-01-28,Los Angeles Lakers,Philadelphia 76ers,104,118,222,14,111.3,113.3,224.6,-0.4,0.4875,False,True
2024-25,0022400532,2025-01-28,Houston Rockets,Atlanta Hawks,100,96,196,-4,115.6,119.7,235.3,0.4,0.5145,True,False
2024-25,0022400672,2025-01-29,Minnesota Timberwolves,Phoenix Suns,121,113,234,-8,111.4,116.5,228.0,-0.6,0.4816,False,False
2024-25,0022400670,2025-01-29,Dallas Mavericks,New Orleans Pelicans,137,136,273,-1,111.7,114.0,225.7,-0.6,0.4786,False,False
2024-25,0022400667,2025-01-29,Cleveland Cavaliers,Miami Heat,126,106,232,-20,117.4,115.4,232.9,-1.0,0.4681,False,False
2024-25,0022400671,2025-01-29,LA Clippers,San Antonio Spurs,128,116,244,-12,112.3,117.6,229.9,-0.5,0.4845,False,False
2024-25,0022400663,2025-01-29,Brooklyn Nets,Charlotte Hornets,104,83,187,-21,107.0,109.3,216.3,2.2,0.5739,True,False
2024-25,0022400665,2025-01-29,Toronto Raptors,Washington Wizards,106,82,188,-24,111.1,113.6,224.7,-0.7,0.4771,False,False
2024-25,0022400666,2025-01-29,Chicago Bulls,Boston Celtics,100,122,222,22,115.2,120.1,235.3,8.0,0.7462,True,True
2024-25,0022400664,2025-01-29,Detroit Pistons,Indiana Pacers,119,133,252,14,115.2,119.0,234.3,3.0,0.5987,True,True
2024-25,0022400669,2025-01-29,Sacramento Kings,Philadelphia 76ers,104,117,221,13,112.1,113.0,225.2,-0.1,0.4965,False,True
2024-25,0022400668,2025-01-29,Denver Nuggets,New York Knicks,112,122,234,10,116.2,117.6,233.8,3.1,0.6016,True,True
2024-25,0022400673,2025-01-29,Oklahoma City Thunder,Golden State Warriors,109,116,225,7,118.5,120.2,238.7,-1.2,0.4592,False,True
2024-25,0022400675,2025-01-30,Atlanta Hawks,Cleveland Cavaliers,115,137,252,22,116.8,123.1,239.9,7.6,0.7377,True,True
2024-25,0022400678,2025-01-30,Orlando Magic,Portland Trail Blazers,90,119,209,29,108.8,114.9,223.7,1.9,0.5621,True,True
2024-25,0022400674,2025-01-30,Los Angeles Lakers,Washington Wizards,134,96,230,-38,113.1,112.2,225.3,-3.0,0.4003,False,False
2024-25,0022400677,2025-01-30,Minnesota Timberwolves,Utah Jazz,138,113,251,-25,112.2,115.3,227.5,-3.3,0.3902,False,False
2024-25,0022400676,2025-01-30,Houston Rockets,Memphis Grizzlies,119,120,239,1,116.7,122.0,238.7,3.0,0.5987,True,True
2024-25,0022400682,2025-01-31,Chicago Bulls,Toronto Raptors,122,106,228,-16,116.1,116.4,232.5,1.9,0.5636,True,False
2024-25,0022400685,2025-01-31,Phoenix Suns,Golden State Warriors,130,105,235,-25,114.3,114.3,228.6,5.8,0.6853,True,False
2024-25,0022400681,2025-01-31,Denver Nuggets,Philadelphia 76ers,137,134,271,-3,114.9,114.1,229.0,-1.5,0.4488,False,False
2024-25,0022400679,2025-01-31,LA Clippers,Charlotte Hornets,112,104,216,-8,111.5,112.5,224.0,-3.3,0.3931,False,False
2024-25,0022400684,2025-01-31,Milwaukee Bucks,San Antonio Spurs,118,144,262,26,113.7,117.2,231.0,0.7,0.5219,True,True
2024-25,0022400680,2025-01-31,Dallas Mavericks,Detroit Pistons,102,117,219,15,114.7,117.2,231.9,4.5,0.6471,True,True
2024-25,0022400683,2025-01-31,Boston Celtics,New Orleans Pelicans,118,116,234,-2,113.2,113.9,227.1,-5.5,0.3246,False,False
2024-25,0022400686,2025-02-01,Atlanta Hawks,Indiana Pacers,127,132,259,5,116.5,119.9,236.4,4.4,0.6443,True,True
2024-25,0022400694,2025-02-01,Phoenix Suns,Portland Trail Blazers,108,127,235,19,113.3,112.5,225.8,3.1,0.6031,True,True
2024-25,0022400693,2025-02-01,Miami Heat,San Antonio Spurs,105,103,208,-2,110.5,115.9,226.4,1.6,0.5517,True,False
2024-25,0022400688,2025-02-01,Denver Nuggets,Charlotte Hornets,107,104,211,-3,115.6,111.6,227.2,-2.8,0.409,False,False
2024-25,0022400690,2025-02-01,Washington Wizards,Minnesota Timberwolves,105,103,208,-2,110.2,116.3,226.5,10.7,0.8136,True,False
2024-25,0022400687,2025-02-01,Orlando Magic,Utah Jazz,99,113,212,14,107.3,115.2,222.5,-1.1,0.4651,False,True
2024-25,0022400689,2025-02-01,Brooklyn Nets,Houston Rockets,110,98,208,-12,109.6,114.6,224.1,8.4,0.7569,True,False
2024-25,0022400692,2025-02-01,Los Angeles Lakers,New York Knicks,128,112,240,-16,112.6,116.7,229.3,4.3,0.6387,True,False
2024-25,0022400691,2025-02-01,Sacramento Kings,Oklahoma City Thunder,110,144,254,34,118.0,119.5,237.5,8.4,0.758,True,True
2024-25,0022400697,2025-02-02,LA Clippers,Toronto Raptors,108,115,223,7,113.7,115.6,229.2,-1.0,0.4666,False,True
2024-25,0022400698,2025-02-02,Boston Celtics,Philadelphia 76ers,118,110,228,-8,112.9,113.8,226.7,-4.1,0.3674,False,False
2024-25,0022400699,2025-02-02,Memphis Grizzlies,Milwaukee Bucks,132,119,251,-13,118.5,120.3,238.8,2.0,0.5665,True,False
2024-25,0022400696,2025-02-02,Dallas Mavericks,Cleveland Cavaliers,101,144,245,43,115.0,121.1,236.0,7.7,0.7401,True,True
2024-25,0022400695,2025-02-02,Chicago Bulls,Detroit Pistons,119,127,246,8,116.3,119.3,235.6,4.7,0.6513,True,True
2024-25,0022400704,2025-02-03,Sacramento Kings,Minnesota Timberwolves,116,114,230,-2,114.6,115.7,230.3,4.9,0.6596,True,False
2024-25,0022400701,2025-02-03,Atlanta Hawks,Detroit Pistons,132,130,262,-2,116.5,119.1,235.7,4.4,0.6443,True,False
2024-25,0022400702,2025-02-03,Houston Rockets,New York Knicks,118,124,242,6,112.9,118.5,231.4,2.7,0.59,True,True
2024-25,0022400709,2025-02-03,Phoenix Suns,Portland Trail Blazers,119,121,240,2,113.3,112.5,225.8,3.1,0.6031,True,True
2024-25,0022400707,2025-02-03,Indiana Pacers,Utah Jazz,112,111,223,-1,113.6,115.9,229.5,-2.1,0.431,False,False
2024-25,0022400706,2025-02-03,New Orleans Pelicans,Denver Nuggets,113,125,238,12,111.2,118.2,229.4,8.9,0.7719,True,True
2024-25,0022400700,2025-02-03,Washington Wizards,Charlotte Hornets,124,114,238,-10,108.4,111.0,219.5,4.4,0.6443,True,False
2024-25,0022400708,2025-02-03,Orlando Magic,Golden State Warriors,99,104,203,5,109.8,116.7,226.5,4.5,0.6471,True,True
2024-25,0022400703,2025-02-03,San Antonio Spurs,Memphis Grizzlies,109,128,237,19,116.4,120.2,236.6,6.3,0.7011,True,True
2024-25,0022400705,2025-02-03,Milwaukee Bucks,Oklahoma City Thunder,96,125,221,29,118.1,121.1,239.2,7.6,0.7365,True,True
2024-25,0022400713,2025-02-04,New York Knicks,Toronto Raptors,121,115,236,-6,115.1,113.7,228.8,-0.6,0.4801,False,False
2024-25,0022400711,2025-02-04,Houston Rockets,Brooklyn Nets,97,99,196,2,111.6,112.6,224.1,-2.4,0.4222,False,True
2024-25,0022400710,2025-02-04,Boston Celtics,Cleveland Cavaliers,112,105,217,-7,116.3,120.9,237.3,2.9,0.5958,True,False
2024-25,0022400714,2025-02-04,Miami Heat,Chicago Bulls,124,133,257,9,113.1,117.7,230.8,2.1,0.5695,True,True
2024-25,0022400712,2025-02-04,Dallas Mavericks,Philadelphia 76ers,116,118,234,2,111.5,113.8,225.4,0.8,0.5249,True,True
2024-25,0022400716,2025-02-04,Indiana Pacers,Portland Trail Blazers,89,112,201,23,115.1,115.6,230.7,0.8,0.5279,True,True
2024-25,0022400715,2025-02-04,Los Angeles Lakers,LA Clippers,122,97,219,-25,114.4,115.3,229.8,4.7,0.6513,True,False
2024-25,0022400724,2025-02-05,Phoenix Suns,Oklahoma City Thunder,109,140,249,31,116.9,118.2,235.1,10.0,0.7981,True,True
2024-25,0022400720,2025-02-05,Washington Wizards,Brooklyn Nets,119,102,221,-17,107.7,111.1,218.8,5.2,0.6678,True,False
2024-25,0022400726,2025-02-05,New Orleans Pelicans,Denver Nuggets,119,144,263,25,111.2,118.2,229.4,8.9,0.7719,True,True
2024-25,0022400719,2025-02-05,San Antonio Spurs,Atlanta Hawks,126,125,251,-1,115.4,117.9,233.2,3.8,0.6231,True,False
2024-25,0022400717,2025-02-05,Milwaukee Bucks,Charlotte Hornets,112,102,214,-10,112.9,112.1,225.0,-2.1,0.4296,False,False
2024-25,0022400722,2025-02-05,Memphis Grizzlies,Toronto Raptors,138,107,245,-31,118.6,117.3,235.9,-0.9,0.4711,False,False
2024-25,0022400721,2025-02-05,Miami Heat,Philadelphia 76ers,108,101,209,-7,109.0,113.3,222.3,-0.0,0.4995,False,False
2024-25,0022400725,2025-02-05,Golden State Warriors,Utah Jazz,128,131,259,3,112.1,116.0,228.1,-2.6,0.4149,False,True
2024-25,0022400718,2025-02-05,Cleveland Cavaliers,Detroit Pistons,118,115,233,-3,119.1,118.6,237.7,-0.2,0.4935,False,False
2024-25,0022400727,2025-02-05,Orlando Magic,Sacramento Kings,130,111,241,-19,107.9,117.4,225.3,3.4,0.6103,True,False
2024-25,0022400723,2025-02-05,Chicago Bulls,Minnesota Timberwolves,108,127,235,19,115.7,118.6,234.3,5.9,0.6893,True,True
2024-25,0022400733,2025-02-06,Indiana Pacers,LA Clippers,119,112,231,-7,116.1,116.9,233.0,4.3,0.6387,True,False
2024-25,0022400732,2025-02-06,Sacramento Kings,Portland Trail Blazers,102,108,210,6,114.3,113.8,228.1,1.5,0.5502,True,True
2024-25,0022400728,2025-02-06,Dallas Mavericks,Boston Celtics,127,120,247,-7,113.5,118.0,231.5,7.8,0.7426,True,False
2024-25,0022400731,2025-02-06,Golden State Warriors,Los Angeles Lakers,112,120,232,8,112.9,117.5,230.4,2.1,0.5695,True,True
2024-25,0022400729,2025-02-06,Houston Rockets,Minnesota Timberwolves,114,127,241,13,114.1,117.7,231.8,3.1,0.6031,True,True
2024-25,0022400730,2025-02-06,Orlando Magic,Denver Nuggets,90,112,202,22,108.9,120.2,229.2,4.8,0.6554,True,True
2024-25,0022400739,2025-02-07,Toronto Raptors,Oklahoma City Thunder,109,121,230,12,115.2,121.2,236.4,10.5,0.8085,True,True
2024-25,0022400734,2025-02-07,San Antonio Spurs,Charlotte Hornets,116,117,233,1,112.1,110.8,222.8,0.2,0.507,True,True
2024-25,0022400736,2025-02-07,Milwaukee Bucks,Atlanta Hawks,110,115,225,5,116.2,119.2,235.5,1.4,0.5473,True,True
2024-25,0022400738,2025-02-07,Philadelphia 76ers,Detroit Pistons,112,125,237,13,111.9,115.1,227.0,6.8,0.714,True,True
2024-25,0022400737,2025-02-07,Miami Heat,Brooklyn Nets,86,102,188,16,109.0,110.8,219.8,-0.5,0.4845,False,True
2024-25,0022400735,2025-02-07,Cleveland Cavaliers,Washington Wizards,134,124,258,-10,117.8,114.1,232.0,-6.6,0.2903,False,False
2024-25,0022400740,2025-02-07,Utah Jazz,Phoenix Suns,127,135,262,8,109.8,114.8,224.6,5.8,0.6853,True,True
2024-25,0022400751,2025-02-08,Utah Jazz,LA Clippers,110,130,240,20,113.0,114.5,227.6,9.3,0.7819,True,True
2024-25,0022400748,2025-02-08,Boston Celtics,New York Knicks,131,104,235,-27,114.2,117.1,231.3,0.6,0.5189,True,False
2024-25,0022400742,2025-02-08,Indiana Pacers,Los Angeles Lakers,117,124,241,7,114.4,117.4,231.8,2.6,0.5856,True,True
2024-25,0022400745,2025-02-08,Golden State Warriors,Chicago Bulls,132,111,243,-21,115.5,119.4,234.9,0.8,0.5279,True,False
2024-25,0022400747,2025-02-08,Portland Trail Blazers,Minnesota Timberwolves,98,114,212,16,112.0,116.7,228.7,6.4,0.7037,True,True
2024-25,0022400744,2025-02-08,Atlanta Hawks,Washington Wizards,125,111,236,-14,115.2,114.6,229.8,-2.0,0.434,False,False
2024-25,0022400749,2025-02-08,Denver Nuggets,Phoenix Suns,122,105,227,-17,114.9,116.4,231.3,-0.1,0.498,False,False
2024-25,0022400743,2025-02-08,San Antonio Spurs,Orlando Magic,111,112,223,1,113.7,111.1,224.8,4.2,0.6359,True,True
2024-25,0022400741,2025-02-08,Houston Rockets,Dallas Mavericks,105,116,221,11,113.7,117.8,231.5,0.3,0.5115,True,True
2024-25,0022400750,2025-02-08,New Orleans Pelicans,Sacramento Kings,118,123,241,5,110.2,115.4,225.5,7.5,0.734,True,True
2024-25,0022400746,2025-02-08,Oklahoma City Thunder,Memphis Grizzlies,125,112,237,-13,120.4,124.6,245.0,-0.6,0.4801,False,False
2024-25,0022400753,2025-02-09,Toronto Raptors,Houston Rockets,87,94,181,7,112.6,117.5,230.1,6.9,0.7165,True,True
2024-25,0022400754,2025-02-09,Philadelphia 76ers,Milwaukee Bucks,127,135,262,8,111.6,115.2,226.9,6.9,0.7178,True,True
2024-25,0022400752,2025-02-09,Charlotte Hornets,Detroit Pistons,102,112,214,10,109.4,115.8,225.2,8.0,0.7474,True,True
2024-25,0022400760,2025-02-10,Golden State Warriors,Milwaukee Bucks,125,111,236,-14,114.2,118.4,232.7,2.6,0.5871,True,False
2024-25,0022400757,2025-02-10,San Antonio Spurs,Washington Wizards,131,121,252,-10,113.2,112.2,225.4,-1.2,0.4592,False,False
2024-25,0022400755,2025-02-10,Minnesota Timberwolves,Cleveland Cavaliers,107,128,235,21,114.9,121.4,236.3,4.9,0.6596,True,True
2024-25,0022400768,2025-02-10,Utah Jazz,Los Angeles Lakers,113,132,245,19,111.3,115.0,226.3,7.7,0.7389,True,True
2024-25,0022400763,2025-02-10,Portland Trail Blazers,Denver Nuggets,117,146,263,29,111.9,120.2,232.0,5.9,0.6893,True,True
2024-25,0022400756,2025-02-10,Atlanta Hawks,Orlando Magic,112,106,218,-6,115.7,113.6,229.3,3.4,0.6117,True,False
2024-25,0022400758,2025-02-10,Charlotte Hornets,Brooklyn Nets,89,97,186,8,106.3,110.0,216.3,3.8,0.6231,True,True
2024-25,0022400761,2025-02-10,New Orleans Pelicans,Oklahoma City Thunder,101,137,238,36,114.8,118.5,233.2,12.9,0.8588,True,True
2024-25,0022400762,2025-02-10,Sacramento Kings,Dallas Mavericks,129,128,257,-1,114.2,115.8,230.0,2.1,0.5709,True,False
2024-25,0022400759,2025-02-10,Boston Celtics,Miami Heat,103,85,188,-18,114.4,114.0,228.3,-1.0,0.4651,False,False
2024-25,0022400764,2025-02-11,Toronto Raptors,Philadelphia 76ers,106,103,209,-3,109.4,114.7,224.0,2.0,0.565,True,False
2024-25,0022400765,2025-02-11,New York Knicks,Indiana Pacers,128,115,243,-13,115.3,117.2,232.5,2.1,0.5709,True,False
2024-25,0022400766,2025-02-11,Detroit Pistons,Chicago Bulls,132,92,224,-40,116.3,119.3,235.6,1.3,0.5443,True,False
2024-25,0022400767,2025-02-11,Memphis Grizzlies,Phoenix Suns,119,112,231,-7,115.6,119.1,234.7,-0.4,0.486,False,False
2024-25,0022400775,2025-02-12,Detroit Pistons,Chicago Bulls,128,110,238,-18,116.3,119.3,235.6,1.3,0.5443,True,False
2024-25,0022400778,2025-02-12,Miami Heat,Oklahoma City Thunder,101,115,216,14,114.8,119.7,234.6,8.5,0.7604,True,True
2024-25,0022400769,2025-02-12,San Antonio Spurs,Boston Celtics,103,116,219,13,113.3,117.4,230.8,8.5,0.7604,True,True
2024-25,0022400770,2025-02-12,Charlotte Hornets,Orlando Magic,86,102,188,16,108.6,110.4,219.0,7.0,0.719,True,True
2024-25,0022400773,2025-02-12,Atlanta Hawks,New York Knicks,148,149,297,1,114.7,119.3,234.0,5.3,0.6705,True,True
2024-25,0022400771,2025-02-12,Indiana Pacers,Washington Wizards,134,130,264,-4,114.7,113.8,228.5,-3.4,0.3873,False,False
2024-25,0022400777,2025-02-12,Sacramento Kings,New Orleans Pelicans,119,111,230,-8,112.4,113.2,225.5,-1.5,0.4503,False,False
2024-25,0022400774,2025-02-12,Cleveland Cavaliers,Toronto Raptors,131,108,239,-23,118.9,115.8,234.7,-2.9,0.4032,False,False
2024-25,0022400779,2025-02-12,Phoenix Suns,Houston Rockets,111,119,230,8,114.4,114.6,228.9,6.4,0.7037,True,True
